Employee_ID,Manager_ID,Department,Job_Title,Performance_Rating,Hire_Date,Onboarding_Date,First_Project_Start_Date,Bonus,Training_Program,Mentor_ID,Professional_Development_Hours,Number_Of_Promotions,Highest_Education_Level,Certifications,Annual_Salary_Increase_Percentage,Performance_Bonus_Percentage,Work_Hours_Per_Week,Telecommuting_Days_Per_Week,Overtime_Hours_Per_Week,Number_Of_Team_Building_Activities,Conflict_Resolution_Cases,Customer_Complaints_Handled,Leadership_Qualities_Rating,Technical_Skills_Rating,Communication_Skills_Rating,Problem_Solving_Skills_Rating,Teamwork_Skills_Rating,Initiative_Rating,Adaptability_Rating,Creativity_Rating,Strategic_Thinking_Rating,Employee_Engagement_Score,Innovation_Projects_Involvement,Feedback_From_Colleagues,Feedback_From_Supervisors,Employee_Resignation_Status,Supplier_Contact,Work_Quality_Improvement_Plan,Career_Goals_Set,Career_Goals_Achievement_Status,Hiring_Source,Time_to_Hire,Hiring_Manager_Satisfaction,Recruitment_Cost,Offer_Acceptance_Date,Project_ID,Project_Type,Project_Size,Project_Complexity,Project_Role,Project_Outcome,Peer_Reviews,Customer_Feedback,Innovation_Contributions,Leadership_Potential,Development_Plan_Completion,Internship_Duration,Internship_Completion_Status,Internship_Supervisor_ID,Internship_Project_Assigned,Internship_Evaluation_Score,Internship_Conversion_Status,Internship_Learning_Outcomes,Mentor_Experience_Level,Mentor_Rating,Mentor_Availability_Hours_Per_Week,Mentor_Training_Provided,Internship_Goals_Set,Internship_Goals_Achievement_Status,Employee_Training_Cost,Employee_Award_Recognition,Employee_Health_Insurance_Coverage,Employee_Travel_Allowance,Employee_Stock_Options,Employee_Compensation_Benefits,Employee_Savings_Plans,Employee_Training_Certification_Status,Employee_Training_Evaluation_Score,Employee_Training_Cost_Budget,Employee_Training_Participation_Rate,Employee_Professional_Associations,Employee_Mentorship_Program_Participation,Employee_Volunteer_Activities,Employee_Work_Life_Balance_Rating,Employee_Retirement_Benefits,Employee_Annual_Salary_Adjustment,Employee_Job_Satisfaction_Score,Employee_Leadership_Training,Employee_Team_Leadership_Experience,Employee_Conflict_Resolution_Skills,Employee_Organizational_Culture_Fit,Employee_Innovative_Skills,Employee_Problem_Solving_Capabilities,Employee_Technical_Training_Programs,Employee_Development_Opportunities,Employee_Career_Progression_Plan,Employee_Professional_Growth_Potential,Employee_Performance_Improvement_Plan,Employee_Recognition_Programs_Participation,Employee_Job_Rotation_Experience,Employee_Team_Collaboration_Effectiveness,Employee_Stakeholder_Management_Skills,Employee_Personal_Development_Plans,Future_Date,Onboarding_Delay_Days,Project_Start_Delay_Days,Tenure_Days,Tenure_Years,Total_Skills_Score,Avg_Skills_Score,Total_Soft_Skills_Score,Avg_Soft_Skills_Score,Performance_Category
2024/Sales/1425,2024/Marketing/1270,Hr,Analyst,6,2022-03-25,2022-06-26,2022-09-04,4918,Unknown,2024/Finance/0304,57,2,Phd,Pmp,4,3,44,3,12,2,3,3,11,8,6,2,10,7,8,6,5,72,No,8,5,Yes,Fax,Yes,Long-Term,Not Started,Referral,30,3,4962,2022-03-25,Project-72,Development,Medium,Complex,Developer,In Progress,8,8,Low,Low,Complete,4,Incomplete,2024/HR/0159,Project A,9,Converted,Learning Outcome C,Senior,7,8,No,Yes,Achieved,1039,Award,Basic,1493,Stock Options,4912,3064,In Progress,86,1018,85,Inactive,Inactive,Yes,13,Basic,6,8,Leadership Training,12,11,10,9,5,8,11,14,7,8,Yes,4,8,8.0,Inactive,2120-01-02,93,70,1494,4.09,37,7.4,26,6.5,Medium
2024/HR/1426,2024/Sales/0334,Hr,Analyst,9,2021-11-15,2022-02-23,2022-05-21,5099,Unknown,2024/Marketing/0031,42,2,Bachelor,Cfa,5,2,37,4,6,1,4,1,6,6,7,10,11,8,3,7,7,96,No,10,8,Yes,Phone,No,Medium-Term,Not Started,Agency,28,4,4994,2021-11-15,Project-76,Consulting,Large,Simple,Analyst,Successful,3,4,Medium,Medium,Not Started,1,Incomplete,2024/Finance/0656,Project B,5,Not Converted,Learning Outcome B,Senior,9,4,No,Yes,In Progress,1022,Unknown,Standard,1497,Stock Options,4993,2987,In Progress,81,1034,79,Inactive,Active,No,9,Basic,3,10,Leadership Training,5,7,8,9,7,8,7,9,15,13,No,9,8,15.0,Active,2118-11-24,100,87,1624,4.45,40,8.0,25,6.25,Medium
2024/Finance/1427,2024/HR/0665,Hr,Manager,10,2019-01-06,2019-02-03,2019-04-09,5053,Advanced,2024/Marketing/0031,48,2,Master,Unknown,2,3,44,2,10,6,3,1,10,8,5,5,10,8,11,6,15,90,No,8,4,Yes,Fax,Yes,Short-Term,Not Started,Agency,31,4,4988,2019-01-06,Project-69,Research,Large,Complex,Analyst,In Progress,7,6,Medium,Low,Complete,1,Completed,2024/IT/1296,Project C,7,Not Converted,Learning Outcome B,Junior,6,8,Yes,No,Not Started,978,Award,Basic,1458,Unknown,4888,2985,Certified,84,1039,84,Active,Inactive,Yes,11,Basic,3,4,Unknown,2,10,8,9,4,12,10,4,12,5,Yes,6,8,5.0,Active,2118-01-19,28,65,2668,7.3,38,7.6,40,10.0,Medium
2024/HR/1428,2024/HR/1428,Hr,Consultant,17,2024-03-19,2024-05-05,2024-06-08,5040,Advanced,2024/Finance/0787,55,0,Phd,Cfa,7,4,45,2,5,6,5,2,8,7,8,3,10,7,9,4,9,67,No,3,4,Yes,Phone,No,Short-Term,In Progress,Internal,43,2,4982,2024-03-19,Project-56,Research,Medium,Complex,Developer,In Progress,8,6,High,High,Partial,4,Completed,2024/Marketing/0335,Project A,7,Not Converted,Learning Outcome C,Mid-Senior,7,10,Yes,Yes,In Progress,977,Recognition,Basic,1480,Unknown,5078,2929,Not Certified,72,973,82,Active,Active,Yes,5,Standard,2,6,Unknown,10,7,8,11,9,9,10,6,7,1,Yes,5,16,4.0,Active,2118-07-19,47,34,769,2.11,36,7.2,29,7.25,Exceptional
2024/Marketing/1429,2024/Finance/0001,It,Analyst,15,2020-12-20,2021-06-01,2021-07-21,5032,Advanced,2024/Sales/1406,51,0,Master,Cfa,2,5,43,2,6,10,0,5,8,11,7,8,5,3,11,7,10,94,Yes,11,6,No,Phone,No,Long-Term,In Progress,Internal,31,8,5020,2020-12-20,Project-58,Consulting,Medium,Complex,Manager,In Progress,7,5,High,Low,Not Started,1,Completed,2024/IT/1362,Project C,4,Converted,Learning Outcome C,Mid-Senior,8,4,Yes,No,Achieved,991,Award,Premium,1511,Stock Options,4930,3053,In Progress,82,996,52,Inactive,Inactive,No,15,Premium,3,10,Unknown,10,7,4,7,10,4,9,11,9,7,No,7,10,10.0,Inactive,2119-05-07,163,50,1954,5.35,39,7.8,31,7.75,High
2024/HR/1430,2024/Marketing/1043,Finance,Analyst,11,2020-11-11,2021-01-04,2021-03-30,5096,Advanced,2024/Finance/1001,37,0,Bachelor,Unknown,8,2,43,3,10,4,3,5,7,11,5,13,10,7,4,14,10,72,Yes,5,6,No,Direct Visit,No,Medium-Term,Not Started,Job Board,38,4,4911,2020-11-11,Project-64,Development,Small,Simple,Developer,Successful,4,8,Medium,High,Partial,5,Incomplete,2024/Sales/1425,Project B,4,Converted,Learning Outcome A,Senior,4,9,No,No,Achieved,1021,Recognition,Premium,1501,Stock Options,4943,2929,Not Certified,68,959,82,Inactive,Inactive,No,6,Premium,5,6,Unknown,6,9,8,7,10,6,6,7,7,6,Yes,14,6,9.0,Active,2120-03-09,54,85,1993,5.46,46,9.2,35,8.75,High
2024/Finance/1431,2024/Sales/0029,It,Developer,12,2024-07-12,2024-12-06,2025-03-02,5035,Basic,2024/Marketing/1198,43,0,Master,Unknown,8,2,37,3,7,8,5,3,4,6,7,9,7,6,4,5,12,83,Yes,10,6,No,Email,No,Medium-Term,In Progress,Referral,34,3,5026,2024-07-12,Project-74,Development,Small,Complex,Developer,In Progress,10,10,High,Medium,Not Started,1,Completed,2024/Sales/1309,Project B,4,Not Converted,Learning Outcome A,Senior,8,6,No,No,Achieved,989,Recognition,Basic,1458,Unknown,5021,3001,Not Certified,78,1010,58,Inactive,Active,Yes,6,Basic,8,4,Leadership Training,10,13,8,8,7,6,12,9,8,7,No,4,7,7.0,Active,2119-02-11,147,86,654,1.79,33,6.6,27,6.75,High
2024/HR/1432,2024/Sales/0670,It,Manager,12,2024-01-24,2024-05-14,2024-07-18,4895,Basic,2024/Marketing/0699,39,0,Bachelor,Google Cloud,5,3,43,4,3,9,3,0,7,9,6,4,3,8,7,13,6,75,Yes,5,6,No,Direct Visit,No,Long-Term,In Progress,Referral,23,4,5145,2024-01-24,Project-76,Consulting,Medium,Complex,Analyst,Successful,5,6,Low,Low,Not Started,1,Completed,2024/Sales/0215,Project B,5,Converted,Learning Outcome C,Mid-Senior,14,6,Yes,Yes,Achieved,1059,Recognition,Premium,1552,Stock Options,5029,3051,Not Certified,78,960,84,Active,Inactive,No,4,Premium,7,15,Unknown,8,6,5,10,14,11,10,10,10,6,No,11,9,9.0,Active,2118-11-09,111,65,824,2.26,29,5.8,34,8.5,High
2024/Finance/1433,2024/Finance/0743,It,Consultant,10,2019-11-14,2020-01-22,2020-03-12,4941,Unknown,2024/Marketing/0699,47,0,Master,Pmp,5,4,40,0,8,7,1,0,11,4,7,5,3,9,7,15,10,85,Yes,8,8,No,Phone,No,Medium-Term,Achieved,Internal,29,6,5016,2019-11-14,Project-40,Consulting,Small,Simple,Manager,In Progress,7,5,Medium,Medium,Not Started,4,Completed,2024/HR/0621,Project C,4,Converted,Learning Outcome A,Junior,6,6,No,Yes,In Progress,1018,Unknown,Basic,1473,Unknown,5041,3021,Not Certified,81,1043,76,Active,Inactive,Yes,5,Premium,9,10,Leadership Training,7,12,6,8,7,8,6,4,8,6,Yes,3,7,8.0,Inactive,2119-08-06,69,50,2356,6.45,30,6.0,41,10.25,Medium
2024/Marketing/1434,2024/IT/1226,It,Consultant,15,2021-08-06,2021-11-14,2022-02-09,5012,Advanced,2024/Sales/0637,60,0,Master,Unknown,4,0,35,0,8,2,0,2,10,8,9,11,8,5,12,12,12,82,No,7,4,No,Direct Visit,No,Long-Term,Achieved,Agency,33,5,5005,2021-08-06,Project-13,Development,Medium,Complex,Developer,Failed,7,5,Low,High,Not Started,2,Incomplete,2024/Finance/0333,Project B,11,Converted,Learning Outcome A,Mid-Senior,11,9,Yes,Yes,Not Started,997,Unknown,Standard,1511,Stock Options,4977,3045,Certified,98,975,78,Active,Inactive,Yes,5,Premium,10,5,Leadership Training,2,11,10,6,12,12,12,3,8,6,Yes,9,9,7.0,Inactive,2119-07-08,100,87,1725,4.72,46,9.2,41,10.25,High
2024/IT/1435,2024/Finance/1101,Finance,Manager,8,2020-01-22,2020-07-17,2020-09-14,4914,Unknown,2024/IT/0856,47,0,Phd,Unknown,4,2,43,5,2,2,3,5,5,9,8,7,8,6,14,12,8,72,Yes,8,10,No,Phone,Yes,Long-Term,In Progress,Job Board,34,4,4879,2020-01-22,Project-32,Research,Small,Simple,Developer,Successful,1,9,High,Medium,Not Started,1,Incomplete,2024/Marketing/0844,Project B,2,Not Converted,Learning Outcome A,Senior,6,9,Yes,Yes,In Progress,1012,Award,Standard,1501,Unknown,5020,2971,Not Certified,67,979,70,Active,Active,No,9,Basic,5,8,Leadership Training,7,10,10,6,9,13,7,12,11,5,Yes,11,3,12.0,Active,2119-03-12,177,59,2287,6.26,37,7.4,40,10.0,Medium
2024/IT/1436,2024/Finance/1240,Hr,Consultant,19,2021-08-31,2021-12-18,2022-02-03,4910,Basic,2024/HR/1009,56,2,Bachelor,Cfa,2,4,45,4,3,10,2,5,3,11,6,9,6,3,9,4,2,78,Yes,7,6,Yes,Phone,No,Medium-Term,In Progress,Job Board,30,3,4968,2021-08-31,Project-23,Research,Small,Simple,Analyst,Failed,5,9,Low,Medium,Complete,5,Incomplete,2024/IT/0452,Project C,5,Not Converted,Learning Outcome C,Associate,7,1,Yes,No,Achieved,977,Recognition,Basic,1512,Unknown,4921,2914,Certified,84,982,72,Active,Active,No,7,Standard,5,7,Leadership Training,12,5,6,8,5,5,8,6,7,7,Yes,9,13,6.0,Inactive,2120-03-14,109,47,1700,4.65,35,7.0,18,4.5,Exceptional
2024/Finance/1437,2024/HR/1399,Finance,Manager,11,2023-04-04,2023-06-27,2023-09-21,5173,Unknown,2024/IT/0059,57,1,Bachelor,Aws,2,0,45,0,6,8,0,0,7,5,5,6,2,13,10,3,9,78,No,15,8,No,Phone,Yes,Short-Term,Achieved,Agency,20,3,5063,2023-04-04,Project-14,Consulting,Large,Simple,Analyst,In Progress,7,6,Medium,High,Complete,4,Incomplete,2024/Finance/0997,Project B,4,Not Converted,Learning Outcome B,Associate,6,2,No,Yes,Achieved,1010,Recognition,Standard,1469,Stock Options,4878,2951,Certified,72,988,62,Active,Active,No,11,Premium,2,9,Unknown,9,7,8,8,9,16,6,9,6,11,Yes,11,12,5.0,Inactive,2120-01-26,84,86,1119,3.06,25,5.0,35,8.75,High
2024/HR/1438,2024/Finance/1385,Marketing,Consultant,9,2021-04-03,2021-06-24,2021-09-13,4942,Unknown,2024/Marketing/0911,61,2,Master,Cfa,5,1,35,0,3,7,2,3,10,6,10,8,7,9,5,4,6,84,No,9,7,Yes,Fax,No,Short-Term,In Progress,Agency,26,2,5018,2021-04-03,Project-2,Consulting,Medium,Moderate,Analyst,In Progress,6,8,Low,Low,Not Started,2,Incomplete,2024/Sales/0307,Project A,11,Converted,Learning Outcome C,Mid-Senior,8,7,Yes,Yes,In Progress,995,Unknown,Premium,1534,Unknown,5016,2913,Certified,83,1039,86,Inactive,Inactive,Yes,9,Premium,3,8,Leadership Training,9,7,10,11,9,8,8,12,3,6,Yes,6,7,3.0,Inactive,2119-05-08,82,81,1850,5.07,41,8.2,24,6.0,Medium
2024/HR/1439,2024/HR/0864,Hr,Developer,18,2021-01-11,2021-02-03,2021-03-15,5011,Advanced,2024/Sales/0598,49,1,Master,Google Cloud,4,4,39,5,4,4,2,5,12,9,10,14,8,6,7,4,10,64,Yes,7,7,Yes,Direct Visit,Yes,Medium-Term,Achieved,Internal,38,5,5034,2021-01-11,Project-24,Development,Medium,Simple,Developer,Successful,10,5,High,Medium,Not Started,5,Incomplete,2024/HR/1355,Project A,5,Not Converted,Learning Outcome A,Senior,7,1,Yes,No,Not Started,986,Award,Basic,1494,Unknown,4931,2939,In Progress,81,1033,84,Active,Inactive,Yes,10,Basic,3,13,Unknown,9,11,5,8,10,8,5,9,9,5,No,8,6,11.0,Active,2118-01-30,23,40,1932,5.29,53,10.6,27,6.75,Exceptional
2024/Finance/1440,2024/HR/0339,Marketing,Analyst,12,2023-11-20,2024-01-08,2024-03-29,5012,Advanced,2024/Marketing/0008,44,0,Phd,Unknown,2,2,38,5,3,8,2,3,10,9,10,12,10,8,3,8,7,90,No,7,7,No,Email,No,Long-Term,Achieved,Job Board,27,10,4986,2023-11-20,Project-89,Development,Large,Moderate,Developer,In Progress,3,7,High,Medium,Complete,4,Completed,2024/Finance/1382,Project B,3,Not Converted,Learning Outcome C,Mid-Senior,5,2,No,No,In Progress,991,Unknown,Premium,1550,Stock Options,5040,2831,In Progress,66,994,79,Inactive,Active,No,14,Basic,2,11,Leadership Training,12,10,12,12,2,7,9,4,5,3,No,7,10,6.0,Inactive,2117-02-27,49,81,889,2.43,51,10.2,26,6.5,High
2024/Marketing/1441,2024/HR/0741,Finance,Consultant,15,2019-03-01,2019-03-26,2019-05-12,4918,Basic,2024/HR/0887,70,0,Phd,Cfa,5,1,36,5,6,8,5,1,9,6,4,7,10,8,14,5,6,89,No,5,8,Yes,Direct Visit,Yes,Long-Term,In Progress,Agency,21,6,5086,2019-03-01,Project-24,Research,Small,Moderate,Analyst,Successful,7,3,Low,Medium,Not Started,2,Completed,2024/Sales/0206,Project C,5,Not Converted,Learning Outcome C,Senior,8,10,No,Yes,Not Started,1043,Recognition,Basic,1473,Stock Options,4923,3056,Certified,93,988,76,Active,Active,Yes,7,Premium,5,9,Unknown,10,9,6,6,4,11,7,10,10,11,No,9,15,6.0,Active,2119-02-05,25,47,2614,7.16,36,7.2,33,8.25,High
2024/IT/1442,2024/Sales/0670,It,Analyst,9,2018-10-01,2019-01-10,2019-02-18,4941,Unknown,2024/IT/0815,54,0,Phd,Aws,8,1,45,1,4,1,2,5,8,8,4,9,6,8,9,6,8,89,Yes,8,5,Yes,Email,Yes,Medium-Term,Achieved,Agency,22,5,5008,2018-10-01,Project-34,Research,Small,Simple,Manager,In Progress,6,2,Medium,Low,Not Started,4,Completed,2024/HR/1389,Project B,11,Not Converted,Learning Outcome A,Mid-Senior,6,8,No,No,Achieved,979,Unknown,Premium,1454,Stock Options,4938,3063,Not Certified,99,989,89,Inactive,Active,Yes,5,Standard,1,7,Leadership Training,7,5,8,10,9,3,3,13,10,8,Yes,10,9,7.0,Inactive,2118-12-31,101,39,2765,7.57,35,7.0,31,7.75,Medium
2024/Sales/1443,2024/HR/0295,It,Developer,5,2020-08-29,2021-01-08,2021-02-23,4988,Advanced,2024/HR/0370,51,0,Master,Cfa,5,3,36,0,3,5,1,5,14,12,6,2,13,6,8,12,9,85,Yes,10,10,Yes,Fax,Yes,Medium-Term,Achieved,Internal,29,5,5028,2020-08-29,Project-42,Development,Small,Moderate,Manager,In Progress,5,5,High,Medium,Not Started,1,Incomplete,2024/Sales/0842,Project B,6,Converted,Learning Outcome A,Senior,8,4,Yes,No,In Progress,1002,Recognition,Basic,1530,Stock Options,5006,2991,Certified,66,972,69,Inactive,Inactive,Yes,1,Basic,3,7,Leadership Training,6,7,9,10,8,6,8,7,8,9,No,7,17,7.0,Inactive,2118-11-22,132,46,2067,5.66,47,9.4,35,8.75,Low
2024/Marketing/1444,2024/IT/0347,It,Manager,12,2019-09-15,2019-11-05,2019-12-30,4960,Unknown,2024/Marketing/1366,58,0,Bachelor,Pmp,5,2,37,5,11,8,5,3,13,5,10,14,9,9,7,6,12,73,No,4,3,Yes,Phone,Yes,Medium-Term,Not Started,Referral,36,6,4949,2019-09-15,Project-29,Development,Large,Simple,Manager,In Progress,10,12,High,Medium,Partial,2,Incomplete,2024/HR/0839,Project A,4,Not Converted,Learning Outcome C,Associate,4,5,Yes,No,Achieved,1025,Recognition,Premium,1545,Stock Options,5013,2950,Not Certified,80,979,98,Active,Active,No,8,Premium,8,3,Unknown,9,3,7,13,9,14,6,7,9,8,Yes,9,8,8.0,Active,2118-11-23,51,55,2416,6.61,51,10.2,34,8.5,High
2024/Sales/1445,2024/Finance/0283,Hr,Developer,16,2019-12-09,2020-04-17,2020-06-26,5023,Advanced,2024/Finance/0191,41,0,Bachelor,Aws,5,2,38,5,11,2,4,0,6,10,11,9,5,9,10,10,8,62,Yes,5,4,Yes,Fax,Yes,Medium-Term,Not Started,Agency,34,5,4928,2019-12-09,Project-34,Development,Large,Simple,Developer,In Progress,7,6,Low,Medium,Partial,2,Completed,2024/Marketing/1183,Project B,4,Converted,Learning Outcome B,Associate,7,4,Yes,Yes,In Progress,976,Unknown,Premium,1553,Stock Options,4946,2930,In Progress,69,1000,85,Inactive,Inactive,No,7,Basic,7,9,Leadership Training,6,9,10,5,6,14,3,7,12,7,Yes,5,3,7.0,Active,2117-07-01,130,70,2331,6.38,41,8.2,37,9.25,Exceptional
2024/Marketing/1446,2024/Sales/0162,Hr,Analyst,8,2019-10-10,2020-02-16,2020-04-29,4981,Unknown,2024/Finance/0298,46,2,Phd,Pmp,5,4,44,3,4,10,0,1,10,10,6,14,7,5,5,7,10,84,Yes,5,5,No,Email,Yes,Medium-Term,In Progress,Job Board,25,4,5012,2019-10-10,Project-7,Development,Medium,Complex,Analyst,Failed,7,8,High,High,Complete,6,Incomplete,2024/Finance/1182,Project A,13,Not Converted,Learning Outcome C,Associate,2,3,Yes,No,Achieved,997,Unknown,Premium,1486,Unknown,5017,2957,Not Certified,74,1009,78,Inactive,Inactive,Yes,7,Premium,5,9,Unknown,13,7,6,3,5,16,5,12,10,6,Yes,10,3,2.0,Inactive,2119-03-19,129,73,2391,6.55,47,9.4,27,6.75,Medium
2024/Sales/1447,2024/HR/0019,Finance,Manager,9,2020-10-05,2021-01-20,2021-03-06,4935,Basic,2024/Sales/0670,31,2,Phd,Cfa,8,4,41,4,2,6,3,3,9,13,9,7,6,8,12,5,3,97,No,5,9,No,Fax,Yes,Medium-Term,In Progress,Job Board,34,11,4947,2020-10-05,Project-52,Research,Medium,Complex,Manager,Failed,11,5,High,High,Not Started,4,Incomplete,2024/HR/0986,Project A,9,Not Converted,Learning Outcome C,Mid-Senior,0,6,No,Yes,In Progress,1066,Recognition,Premium,1507,Stock Options,4928,3060,In Progress,81,1012,83,Active,Inactive,No,6,Basic,4,5,Unknown,5,3,15,11,8,7,5,7,4,12,No,11,3,9.0,Active,2117-06-22,107,45,2030,5.56,44,8.8,28,7.0,Medium
2024/HR/1448,2024/HR/1161,Marketing,Consultant,7,2019-05-05,2019-06-10,2019-08-17,4981,Advanced,2024/IT/0288,50,1,Master,Aws,3,4,39,0,5,0,5,0,5,11,10,5,5,8,10,6,2,74,Yes,6,8,No,Phone,No,Long-Term,Not Started,Internal,37,5,5048,2019-05-05,Project-23,Consulting,Medium,Complex,Manager,Successful,8,8,High,Medium,Partial,3,Incomplete,2024/HR/1049,Project A,8,Not Converted,Learning Outcome A,Mid-Senior,6,4,No,No,Not Started,1029,Award,Basic,1527,Unknown,5034,2985,Not Certified,75,1003,66,Active,Active,No,7,Basic,3,11,Unknown,13,9,8,9,8,6,6,10,7,4,No,6,10,10.0,Inactive,2119-07-04,36,68,2549,6.98,36,7.2,26,6.5,Medium
2024/HR/1449,2024/HR/1344,Hr,Manager,12,2019-01-02,2019-01-06,2019-02-13,4991,Unknown,2024/Sales/0024,57,2,Phd,Pmp,3,1,44,5,6,0,1,3,6,8,11,6,13,4,7,3,9,86,No,9,5,No,Email,Yes,Short-Term,Achieved,Referral,32,3,5064,2019-01-02,Project-40,Development,Large,Moderate,Analyst,In Progress,8,7,High,Low,Not Started,2,Completed,2024/Sales/0819,Project B,6,Not Converted,Learning Outcome A,Senior,7,10,Yes,Yes,Not Started,987,Award,Standard,1500,Stock Options,5007,3091,Certified,84,950,79,Active,Active,No,9,Basic,6,12,Unknown,5,3,8,15,3,12,11,5,7,6,No,3,11,11.0,Inactive,2118-12-09,4,38,2672,7.32,44,8.8,23,5.75,High
2024/Marketing/1450,2024/Finance/1411,It,Manager,8,2021-06-06,2021-08-09,2021-11-07,5025,Advanced,2024/Finance/0691,54,0,Phd,Unknown,5,1,36,3,5,1,5,2,6,5,5,7,8,8,4,7,9,81,Yes,10,2,Yes,Phone,Yes,Medium-Term,Achieved,Internal,28,5,5092,2021-06-06,Project-84,Consulting,Large,Complex,Developer,Failed,7,4,High,Low,Complete,2,Completed,2024/HR/1009,Project A,3,Converted,Learning Outcome A,Senior,13,2,No,Yes,Not Started,954,Recognition,Premium,1496,Stock Options,4968,2991,Certified,60,930,70,Inactive,Active,No,4,Standard,6,11,Leadership Training,9,6,18,10,4,5,14,6,4,5,No,12,8,8.0,Inactive,2119-04-24,64,90,1786,4.89,31,6.2,28,7.0,Medium
2024/Sales/1451,2024/Sales/0497,Marketing,Developer,7,2019-02-23,2019-08-18,2019-10-11,4916,Advanced,2024/Finance/1220,47,2,Master,Pmp,8,8,36,3,3,4,0,4,7,15,9,11,4,9,11,5,8,97,No,10,14,No,Phone,No,Long-Term,In Progress,Agency,31,2,4996,2019-02-23,Project-41,Consulting,Large,Simple,Manager,Successful,14,8,Low,High,Not Started,4,Completed,2024/Sales/1380,Project B,7,Converted,Learning Outcome A,Associate,8,1,No,No,In Progress,1017,Unknown,Premium,1537,Unknown,4887,3021,In Progress,96,1024,73,Active,Active,No,10,Standard,8,9,Leadership Training,8,8,15,6,4,5,8,11,5,6,No,9,7,5.0,Inactive,2118-11-07,176,54,2620,7.17,46,9.2,33,8.25,Medium
2024/IT/1452,2024/IT/0716,Sales,Manager,6,2022-06-09,2022-11-27,2022-12-30,5035,Advanced,2024/Finance/1220,53,0,Master,Pmp,7,2,41,2,7,1,0,0,4,7,9,12,9,14,14,9,7,76,No,9,3,No,Email,Yes,Long-Term,In Progress,Job Board,36,7,5015,2022-06-09,Project-41,Consulting,Small,Complex,Developer,Successful,8,11,Low,Medium,Not Started,6,Incomplete,2024/IT/0158,Project C,8,Converted,Learning Outcome A,Junior,10,6,Yes,No,Not Started,1050,Recognition,Basic,1485,Stock Options,5033,2973,Certified,88,980,60,Inactive,Active,No,10,Premium,4,6,Unknown,9,6,5,10,6,6,6,8,5,6,Yes,11,4,11.0,Inactive,2121-01-16,171,33,1418,3.88,41,8.2,44,11.0,Medium
2024/IT/1453,2024/Marketing/0947,Hr,Manager,9,2023-06-15,2023-09-06,2023-11-12,4773,Basic,2024/IT/0227,38,0,Phd,Pmp,2,4,43,5,2,7,5,3,7,8,6,8,7,4,10,4,3,80,Yes,4,8,Yes,Fax,Yes,Medium-Term,Achieved,Internal,28,8,4906,2023-06-15,Project-36,Development,Large,Complex,Developer,Failed,7,5,Low,Low,Complete,5,Incomplete,2024/Marketing/0674,Project A,6,Converted,Learning Outcome A,Senior,12,4,Yes,Yes,Not Started,1014,Unknown,Premium,1529,Stock Options,5136,3012,Certified,76,973,78,Active,Active,Yes,6,Standard,4,10,Unknown,6,10,8,8,4,8,11,4,14,9,No,5,14,9.0,Inactive,2118-07-17,83,67,1047,2.87,36,7.2,21,5.25,Medium
2024/Finance/1454,2024/Sales/0807,Sales,Manager,10,2020-03-07,2020-04-11,2020-06-10,5041,Advanced,2024/HR/0832,53,2,Phd,Google Cloud,4,1,44,5,4,2,1,2,9,6,7,7,11,8,8,6,7,67,Yes,6,4,Yes,Direct Visit,No,Short-Term,Achieved,Job Board,29,0,4873,2020-03-07,Project-12,Development,Large,Moderate,Manager,Successful,2,8,Medium,Low,Not Started,4,Completed,2024/Finance/0463,Project C,9,Not Converted,Learning Outcome C,Mid-Senior,17,9,Yes,No,In Progress,1046,Award,Basic,1505,Unknown,4954,2970,Not Certified,94,1009,76,Active,Inactive,No,6,Basic,3,8,Unknown,6,9,7,3,2,8,6,6,4,11,No,3,11,10.0,Inactive,2118-03-02,35,60,2242,6.14,40,8.0,29,7.25,Medium
2024/Finance/1455,2024/IT/0494,Sales,Consultant,10,2018-08-20,2018-11-28,2019-02-12,5035,Basic,2024/HR/0832,51,0,Phd,Aws,7,0,41,0,2,9,5,4,6,6,9,8,7,11,11,12,7,72,No,6,2,No,Phone,No,Short-Term,In Progress,Internal,29,5,5013,2018-08-20,Project-6,Research,Large,Complex,Manager,Failed,10,8,Medium,Low,Not Started,4,Completed,2024/IT/0089,Project C,5,Not Converted,Learning Outcome C,Junior,3,7,Yes,Yes,In Progress,993,Award,Basic,1505,Unknown,4928,3086,Certified,93,998,79,Inactive,Inactive,No,6,Premium,10,11,Unknown,8,10,9,7,11,7,4,10,6,10,No,11,12,10.0,Active,2120-05-05,100,76,2807,7.69,36,7.2,41,10.25,Medium
2024/Finance/1456,2024/IT/0738,Sales,Consultant,11,2018-09-14,2019-02-02,2019-04-16,5025,Basic,2024/Marketing/1261,51,0,Bachelor,Cfa,5,2,36,0,10,2,2,3,12,5,11,8,8,11,9,6,6,80,No,11,7,No,Fax,No,Medium-Term,Not Started,Internal,26,4,4974,2018-09-14,Project-78,Consulting,Medium,Simple,Analyst,In Progress,5,6,Low,Medium,Complete,3,Incomplete,2024/IT/1031,Project C,7,Not Converted,Learning Outcome A,Mid-Senior,4,8,Yes,No,In Progress,1027,Recognition,Basic,1481,Stock Options,5117,3068,Certified,87,1004,84,Active,Active,Yes,9,Basic,4,8,Unknown,6,10,6,5,13,6,13,6,7,12,No,6,12,5.0,Active,2118-10-07,141,73,2782,7.62,44,8.8,32,8.0,High
